rating_id,score,program_id,user_id
4357,2.6092,388,88
4358,4.38159,124,88
4359,2.81142,446,88
4360,2.16968,311,88
4361,2.44208,510,88
4362,1.03504,185,88
4363,2.24108,557,88
4364,3.00641,525,88
4365,1.72908,496,88
4366,1.28585,474,88
4367,4.72448,195,88
4368,4.17133,418,88
4369,1.4988,202,88
4370,4.71249,270,88
4371,1.11728,427,88
4372,1.11148,580,88
4373,2.88736,169,88
4374,0.050798,432,88
4375,0.04145,582,88
4376,2.49887,408,88
4377,0.0227834,209,88
4378,4.77921,26,88
4379,4.05962,88,88
4380,2.59149,182,88
4381,4.69012,282,88
4382,2.44769,102,88
4383,3.05815,504,88
4384,0.888122,307,88
4385,0.395526,398,88
4386,4.36158,509,88
4387,0.784599,133,88
4388,2.7013,529,88
4389,4.94834,532,88
4390,1.33443,256,88
4391,1.74136,379,88
4392,3.97055,65,88
4393,4.32617,96,88
4394,1.98748,540,88
4395,3.8677,36,88
4396,1.03029,403,88
4397,3.42415,205,88
4398,4.61538,321,88
4399,1.2435,556,88
4400,1.18573,199,88
4401,0.411683,71,89
4402,2.44715,106,89
4403,3.81516,246,89
4404,0.936721,357,89
4405,3.05308,159,89
4406,3.88328,46,89
4407,3.80108,202,89
4408,2.09966,305,89
4409,4.45594,95,89
4410,0.08779,353,89
4411,4.17611,556,89
4412,1.42798,98,89
4413,4.09264,485,89
4414,2.37288,404,89
4415,4.47133,486,89
4416,3.649,524,89
4417,0.621425,330,89
4418,2.30028,466,89
4419,2.01512,539,89
4420,0.17067,220,89
4421,1.07484,386,89
4422,1.36903,214,89
4423,3.50776,294,89
4424,1.43757,93,89
4425,2.35238,247,89
4426,1.47647,490,89
4427,4.967,302,89
4428,0.132274,551,89
4429,3.84917,360,89
4430,1.39958,541,89
4431,2.98216,23,89
4432,4.53619,188,89
4433,2.54597,63,89
4434,4.13613,511,89
4435,1.91402,371,89
4436,0.0821473,249,89
4437,4.26208,531,89
4438,3.98279,165,89
4439,1.817,321,89
4440,1.46012,72,89
4441,1.84257,230,89
4442,4.33693,309,89
4443,2.17517,30,89
4444,3.91913,196,89
4445,1.2635,317,89
4446,4.64387,537,89
4447,2.16673,438,89
4448,1.54517,85,89
4449,0.0790559,575,89
4450,2.58673,284,89
4451,4.18069,466,90
4452,2.36709,17,90
4453,2.2953,572,90
4454,3.19265,472,90
4455,3.59944,221,90
4456,4.97943,310,90
4457,4.64737,451,90
4458,3.98782,423,90
4459,3.21267,384,90
4460,0.249946,184,90
4461,3.10774,146,90
4462,4.21472,482,90
4463,0.439109,4,90
4464,3.14766,349,90
4465,1.31678,322,90
4466,3.19728,43,90
4467,1.61253,376,90
4468,1.8918,444,90
4469,3.52032,97,90
4470,3.08841,68,90
4471,1.27676,130,90
4472,4.23915,394,90
4473,2.23616,210,90
4474,0.84717,510,90
4475,0.542737,239,90
4476,1.85743,89,90
4477,3.31946,418,90
4478,0.385075,497,90
4479,2.86609,541,90
4480,3.64967,455,90
4481,3.58453,463,90
4482,4.0412,582,90
4483,4.64865,244,90
4484,4.09115,380,90
4485,1.16481,62,90
4486,1.85004,80,90
4487,4.72146,470,90
4488,3.45198,361,90
4489,3.71743,271,90
4490,2.47662,252,90
4491,3.46303,545,90
4492,1.48625,445,90
4493,1.51519,585,90
4494,0.983272,360,90
4495,1.12253,87,90
4496,1.50079,50,90
4497,3.83128,484,90
4498,4.11562,274,90
4499,3.76748,317,90
4500,1.58492,398,90
4501,4.70882,393,91
4502,0.543034,515,91
4503,1.18813,279,91
4504,4.97991,245,91
4505,1.20522,310,91
4506,0.645387,76,91
4507,4.11467,248,91
4508,2.09018,269,91
4509,1.55141,235,91
4510,3.60023,199,91
4511,4.24115,6,91
4512,1.06197,578,91
4513,4.51712,177,91
4514,4.81685,417,91
4515,4.145,265,91
4516,3.67779,364,91
4517,4.56997,73,91
4518,3.40785,231,91
4519,3.51738,89,91
4520,1.01079,210,91
4521,4.04359,504,91
4522,4.92338,486,91
4523,2.10123,299,91
4524,1.99295,351,91
4525,0.693901,169,91
4526,1.44324,559,91
4527,0.456669,386,91
4528,2.40459,64,91
4529,3.09462,428,91
4530,4.40466,229,91
4531,2.7412,13,91
4532,0.338186,466,91
4533,3.83586,167,91
4534,1.81873,395,91
4535,1.25612,109,91
4536,3.49432,218,91
4537,2.50615,323,91
4538,4.54184,418,91
4539,0.226521,112,91
4540,3.07458,72,91
4541,3.77349,305,91
4542,3.73173,20,91
4543,0.873282,400,91
4544,2.63969,481,91
4545,2.76589,489,91
4546,3.18877,392,91
4547,1.08423,568,91
4548,0.392488,164,91
4549,0.70649,475,91
4550,3.15771,550,91
4551,2.13599,121,92
4552,1.70433,378,92
4553,2.12325,383,92
4554,0.341922,411,92
4555,3.659,479,92
4556,4.78828,487,92
4557,2.45474,168,92
4558,4.90375,496,92
4559,2.62882,100,92
4560,2.14981,360,92
4561,4.50672,532,92
4562,4.7176,4,92
4563,1.48236,290,92
4564,1.0802,501,92
4565,0.275386,506,92
4566,3.01749,229,92
4567,4.14169,64,92
4568,4.01348,308,92
4569,3.42116,299,92
4570,2.10129,328,92
4571,2.03358,250,92
4572,3.85139,397,92
4573,2.84895,333,92
4574,2.86764,86,92
4575,1.63662,207,92
4576,4.6344,346,92
4577,4.81399,556,92
4578,2.17466,24,92
4579,1.77795,246,92
4580,2.64934,97,92
4581,4.80231,17,92
4582,2.63005,103,92
4583,0.492094,454,92
4584,2.70496,467,92
4585,4.73682,230,92
4586,1.2754,71,92
4587,4.68964,233,92
4588,2.87973,92,92
4589,0.493276,221,92
4590,3.86642,276,92
4591,3.58059,453,92
4592,4.7198,326,92
4593,3.6411,306,92
4594,4.21004,482,92
4595,0.5197,560,92
4596,1.12414,131,92
4597,1.84317,562,92
4598,3.41732,245,92
4599,0.187785,127,92
4600,2.99134,119,92
4601,2.74729,365,93
4602,4.86861,134,93
4603,0.940571,385,93
4604,3.88483,89,93
4605,1.68787,410,93
4606,1.36572,424,93
4607,3.61693,181,93
4608,0.674205,563,93
4609,2.49265,239,93
4610,4.98173,263,93
4611,3.74146,352,93
4612,0.310326,220,93
4613,4.31267,249,93
4614,2.87025,158,93
4615,2.94192,515,93
4616,4.96823,349,93
4617,4.2576,274,93
4618,4.55714,540,93
4619,4.60212,279,93
4620,0.0375535,582,93
4621,2.59316,508,93
4622,0.147887,231,93
4623,2.50328,212,93
4624,3.51128,511,93
4625,1.08196,431,93
4626,2.42557,53,93
4627,4.59939,291,93
4628,0.65174,353,93
4629,2.92262,8,93
4630,1.27226,12,93
4631,4.56283,232,93
4632,4.24366,211,93
4633,1.5132,83,93
4634,2.74756,156,93
4635,0.375493,3,93
4636,1.99723,339,93
4637,3.88076,380,93
4638,0.515502,121,93
4639,0.761185,466,93
4640,1.90253,160,93
4641,3.6013,246,93
4642,2.22658,47,93
4643,0.47521,556,93
4644,1.79396,454,93
4645,2.89224,459,93
4646,4.42072,303,93
4647,1.74855,9,93
4648,0.30274,286,93
4649,0.00587674,471,93
4650,2.16805,205,93
4651,1.64187,306,94
4652,2.99849,226,94
4653,4.15618,581,94
4654,0.587326,457,94
4655,2.65854,426,94
4656,0.558374,415,94
4657,1.67335,490,94
4658,4.13692,512,94
4659,4.45614,289,94
4660,3.03496,324,94
4661,3.12058,487,94
4662,1.48426,435,94
4663,0.395466,346,94
4664,3.46409,161,94
4665,3.30354,297,94
4666,3.5637,156,94
4667,1.6878,207,94
4668,3.54662,568,94
4669,4.97345,402,94
4670,4.86372,508,94
4671,0.553745,244,94
4672,0.643607,446,94
4673,4.65302,362,94
4674,1.00664,206,94
4675,1.41955,425,94
4676,4.36916,452,94
4677,0.764596,61,94
4678,3.76796,459,94
4679,1.37535,523,94
4680,1.44417,414,94
4681,4.66497,121,94
4682,2.66027,217,94
4683,4.65248,230,94
4684,1.64733,52,94
4685,1.07802,228,94
4686,0.454467,353,94
4687,2.75812,422,94
4688,4.88781,25,94
4689,3.02395,196,94
4690,4.16688,122,94
4691,4.50794,24,94
4692,1.04671,164,94
4693,4.67986,547,94
4694,3.87972,71,94
4695,1.896,482,94
4696,2.49879,389,94
4697,0.346448,448,94
4698,3.15368,275,94
4699,3.41778,372,94
4700,4.89927,282,94
4701,0.162589,213,95
4702,1.75234,384,95
4703,1.90151,44,95
4704,3.68905,215,95
4705,2.29202,474,95
4706,0.672061,152,95
4707,2.5611,395,95
4708,4.37925,485,95
4709,0.633981,314,95
4710,3.59227,127,95
4711,1.74505,156,95
4712,2.95115,502,95
4713,1.60581,523,95
4714,2.55469,243,95
4715,3.42779,72,95
4716,4.25468,205,95
4717,2.87436,83,95
4718,4.20388,76,95
4719,0.561336,219,95
4720,4.19191,290,95
4721,4.44606,494,95
4722,3.30439,109,95
4723,4.57877,256,95
4724,4.64915,99,95
4725,0.471442,140,95
4726,2.94181,124,95
4727,0.0212279,334,95
4728,3.88709,406,95
4729,3.31997,299,95
4730,4.32099,174,95
4731,3.33059,267,95
4732,4.09466,85,95
4733,2.24532,462,95
4734,1.05084,561,95
4735,0.32683,37,95
4736,2.64582,331,95
4737,0.27381,332,95
4738,2.71689,538,95
4739,3.52309,427,95
4740,4.17628,120,95
4741,1.74078,122,95
4742,2.02608,315,95
4743,3.20685,126,95
4744,3.90244,32,95
4745,2.53794,132,95
4746,0.125144,134,95
4747,3.17492,231,95
4748,3.22928,180,95
4749,1.19647,398,95
4750,2.76559,183,95
4751,1.02476,389,96
4752,2.02643,106,96
4753,1.3767,105,96
4754,1.6528,483,96
4755,1.82081,312,96
4756,4.59307,134,96
4757,2.9526,198,96
4758,3.66084,520,96
4759,1.08207,300,96
4760,3.63401,383,96
4761,2.84619,284,96
4762,4.33547,81,96
4763,4.35866,102,96
4764,3.69051,296,96
4765,0.635416,587,96
4766,4.46977,268,96
4767,4.29766,472,96
4768,3.77464,512,96
4769,3.62562,87,96
4770,1.59838,530,96
4771,4.52571,571,96
4772,2.94189,266,96
4773,2.70869,531,96
4774,2.55922,425,96
4775,1.30617,518,96
4776,0.679679,256,96
4777,3.95771,374,96
4778,1.50116,215,96
4779,4.87014,232,96
4780,0.452421,368,96
4781,0.321488,402,96
4782,3.6116,511,96
4783,1.13095,427,96
4784,0.0137431,285,96
4785,4.46714,307,96
4786,0.0478143,225,96
4787,0.846499,162,96
4788,3.19334,353,96
4789,3.38767,274,96
4790,3.26235,245,96
4791,2.11097,370,96
4792,3.99515,273,96
4793,2.50245,473,96
4794,1.56672,247,96
4795,4.56659,350,96
4796,2.86497,320,96
4797,0.82948,439,96
4798,4.44355,192,96
4799,1.701,154,96
4800,2.59537,177,96
4801,1.03599,395,97
4802,4.22234,417,97
4803,4.30753,103,97
4804,3.98589,549,97
4805,1.62852,515,97
4806,4.89447,75,97
4807,2.62502,359,97
4808,4.33317,44,97
4809,2.48516,211,97
4810,0.561941,201,97
4811,2.94703,47,97
4812,4.00075,62,97
4813,1.44161,413,97
4814,0.599196,528,97
4815,3.88371,127,97
4816,4.08871,181,97
4817,4.57585,385,97
4818,0.911282,491,97
4819,3.50487,104,97
4820,3.4576,504,97
4821,0.901289,569,97
4822,2.2106,455,97
4823,4.84878,459,97
4824,0.916277,220,97
4825,2.47461,580,97
4826,1.11659,128,97
4827,4.61856,352,97
4828,2.24638,43,97
4829,1.57702,553,97
4830,0.941812,80,97
4831,4.91046,114,97
4832,2.43383,167,97
4833,2.13509,436,97
4834,4.63857,190,97
4835,3.27007,271,97
4836,1.14848,582,97
4837,2.17485,361,97
4838,4.2239,70,97
4839,3.04155,151,97
4840,2.49022,560,97
4841,4.49035,247,97
4842,1.71121,292,97
4843,1.74292,548,97
4844,0.469563,375,97
4845,2.96487,18,97
4846,2.49411,285,97
4847,2.63448,37,97
4848,4.55902,325,97
4849,2.7358,8,97
4850,0.845091,400,97
4851,4.23756,227,98
4852,3.70572,84,98
4853,1.30407,248,98
4854,3.20914,193,98
4855,1.88264,18,98
4856,1.49808,52,98
4857,2.27536,583,98
4858,3.1973,482,98
4859,3.99008,168,98
4860,3.88072,406,98
4861,3.07486,475,98
4862,4.63008,431,98
4863,2.36776,538,98
4864,3.84074,522,98
4865,2.31998,54,98
4866,2.01121,239,98
4867,4.0525,568,98
4868,3.04384,578,98
4869,3.17601,410,98
4870,1.19768,244,98
4871,2.8088,417,98
4872,0.22337,223,98
4873,4.62608,320,98
4874,0.331157,55,98
4875,4.48511,262,98
4876,2.93213,411,98
4877,0.0226227,391,98
4878,1.88439,513,98
4879,3.15083,105,98
4880,0.0372482,472,98
4881,1.24214,190,98
4882,0.0207118,384,98
4883,3.06229,141,98
4884,4.13863,211,98
4885,3.08413,421,98
4886,2.00515,584,98
4887,3.2514,419,98
4888,4.39687,379,98
4889,2.4124,372,98
4890,0.195474,299,98
4891,4.39232,260,98
4892,2.20817,37,98
4893,2.57612,369,98
4894,3.42417,552,98
4895,4.97453,208,98
4896,4.95666,198,98
4897,0.924261,383,98
4898,1.73355,536,98
4899,3.12658,70,98
4900,2.00043,378,98
4901,2.4863,107,99
4902,2.66086,443,99
4903,1.31785,23,99
4904,0.908063,127,99
4905,0.576724,123,99
4906,1.69455,421,99
4907,4.04814,336,99
4908,1.22989,104,99
4909,2.2004,18,99
4910,2.11884,340,99
4911,1.06754,252,99
4912,2.01459,185,99
4913,0.421252,220,99
4914,4.23005,22,99
4915,2.61249,11,99
4916,0.388617,32,99
4917,0.908333,79,99
4918,4.23186,150,99
4919,1.66105,372,99
4920,3.89862,251,99
4921,0.0011089,161,99
4922,4.55894,225,99
4923,2.40638,385,99
4924,2.1185,521,99
4925,1.80232,112,99
4926,3.09966,264,99
4927,0.117726,247,99
4928,3.29937,394,99
4929,1.73662,584,99
4930,3.19323,398,99
4931,2.13442,519,99
4932,3.62458,137,99
4933,2.64007,541,99
4934,0.905484,383,99
4935,4.82761,177,99
4936,4.38893,120,99
4937,3.34447,13,99
4938,1.07918,548,99
4939,0.249729,278,99
4940,2.17287,351,99
4941,1.40231,317,99
4942,4.68706,115,99
4943,0.395127,269,99
4944,3.58974,582,99
4945,1.44966,78,99
4946,4.29854,306,99
4947,3.10218,460,99
4948,0.785635,359,99
4949,2.43016,468,99
4950,4.80748,392,99
4951,2.62827,205,100
4952,3.41738,508,100
4953,3.75568,299,100
4954,3.84664,555,100
4955,0.882376,35,100
4956,0.0713073,122,100
4957,4.14176,435,100
4958,4.45186,319,100
4959,2.64122,52,100
4960,2.56942,262,100
4961,4.18536,321,100
4962,4.47384,566,100
4963,3.25532,268,100
4964,3.67865,97,100
4965,3.80464,580,100
4966,2.40719,78,100
4967,4.72897,521,100
4968,1.56414,1,100
4969,0.0540769,276,100
4970,4.69807,536,100
4971,4.02781,61,100
4972,3.09963,143,100
4973,3.74451,245,100
4974,1.70669,279,100
4975,4.93272,301,100
4976,2.98737,430,100
4977,0.993318,545,100
4978,0.00170547,193,100
4979,2.66263,138,100
4980,2.2369,290,100
4981,1.83519,411,100
4982,4.11281,563,100
4983,1.22048,383,100
4984,2.06736,403,100
4985,3.70713,174,100
4986,0.631213,212,100
4987,3.96866,529,100
4988,1.55931,542,100
4989,0.788498,128,100
4990,3.8905,187,100
4991,0.836234,439,100
4992,1.5055,71,100
4993,3.06207,486,100
4994,3.00858,68,100
4995,1.28162,271,100
4996,0.695043,303,100
4997,4.07804,398,100
4998,0.745857,570,100
4999,3.59916,214,100
5000,3.61772,556,100
5001,4.62281,574,101
5002,4.11199,149,101
5003,1.07744,389,101
5004,4.85681,223,101
5005,1.92098,52,101
5006,0.241105,466,101
5007,3.9206,260,101
5008,0.303949,196,101
5009,0.286755,516,101
5010,3.15088,393,101
5011,4.42264,200,101
5012,0.123597,296,101
5013,3.00547,367,101
5014,4.26628,343,101
5015,3.84834,455,101
5016,0.317848,462,101
5017,0.977724,142,101
5018,3.57463,577,101
5019,4.09689,327,101
5020,4.80724,543,101
5021,0.568967,473,101
5022,3.37408,510,101
5023,3.04705,421,101
5024,2.0855,201,101
5025,2.73105,308,101
5026,3.01518,522,101
5027,3.37817,21,101
5028,2.10419,264,101
5029,2.80745,381,101
5030,1.56869,580,101
5031,0.714519,256,101
5032,0.0972307,480,101
5033,1.09306,497,101
5034,0.218243,177,101
5035,4.88373,187,101
5036,2.2854,433,101
5037,2.28619,237,101
5038,2.61041,192,101
5039,1.69836,536,101
5040,3.75245,186,101
5041,1.65464,489,101
5042,3.33381,420,101
5043,0.601896,106,101
5044,1.40408,476,101
5045,2.51011,572,101
5046,4.82651,452,101
5047,0.0462019,391,101
5048,2.17203,434,101
5049,2.00229,62,101
5050,2.36494,190,101
5051,2.20072,326,102
5052,0.622755,269,102
5053,3.82901,375,102
5054,4.82619,268,102
5055,0.185716,508,102
5056,4.11471,157,102
5057,3.54043,180,102
5058,1.69093,496,102
5059,4.43302,183,102
5060,0.889796,85,102
5061,0.637751,105,102
5062,3.28132,410,102
5063,2.34481,270,102
5064,0.993883,527,102
5065,0.474659,444,102
5066,3.77733,319,102
5067,2.04017,28,102
5068,0.0438196,199,102
5069,3.12965,43,102
5070,1.08533,575,102
5071,0.49642,242,102
5072,0.518674,353,102
5073,1.88556,57,102
5074,3.21372,455,102
5075,4.62527,391,102
5076,2.92532,121,102
5077,3.5758,564,102
5078,1.36179,243,102
5079,1.28082,26,102
5080,4.80903,399,102
5081,4.52022,259,102
5082,1.5642,366,102
5083,0.774523,286,102
5084,4.7222,356,102
5085,0.254188,297,102
5086,1.28997,394,102
5087,0.104681,519,102
5088,4.47077,164,102
5089,3.83845,46,102
5090,1.76097,126,102
5091,3.42222,206,102
5092,4.59069,431,102
5093,4.88512,249,102
5094,1.55099,60,102
5095,0.61739,139,102
5096,4.76835,98,102
5097,4.98787,29,102
5098,2.769,22,102
5099,2.18717,421,102
5100,2.6667,295,102
5101,2.1303,300,103
5102,3.44766,64,103
5103,3.23765,428,103
5104,0.992088,181,103
5105,2.19347,127,103
5106,3.41998,259,103
5107,2.49376,532,103
5108,2.67381,25,103
5109,2.77852,19,103
5110,2.59063,469,103
5111,3.78845,131,103
5112,2.60314,217,103
5113,0.988412,375,103
5114,0.274553,236,103
5115,3.31218,242,103
5116,3.39569,39,103
5117,1.87195,344,103
5118,1.20578,90,103
5119,1.17682,578,103
5120,0.114003,238,103
5121,2.7265,531,103
5122,0.719885,384,103
5123,4.77814,478,103
5124,1.7986,50,103
5125,1.99284,114,103
5126,1.76502,535,103
5127,4.46865,42,103
5128,0.00158656,122,103
5129,2.02404,185,103
5130,3.45072,393,103
5131,2.602,404,103
5132,1.69579,62,103
5133,4.83578,88,103
5134,1.74234,544,103
5135,0.081455,54,103
5136,1.88236,389,103
5137,4.4185,412,103
5138,4.26979,401,103
5139,0.386297,30,103
5140,3.27616,476,103
5141,2.36679,226,103
5142,0.412578,502,103
5143,0.577227,349,103
5144,3.84771,333,103
5145,4.66727,495,103
5146,0.10271,166,103
5147,1.73764,417,103
5148,2.11369,378,103
5149,4.28051,219,103
5150,4.71352,359,103
5151,2.67708,246,104
5152,1.16936,419,104
5153,2.38474,526,104
5154,0.0527092,509,104
5155,2.2632,63,104
5156,2.27411,541,104
5157,3.96201,536,104
5158,4.29483,217,104
5159,2.62648,482,104
5160,4.99967,444,104
5161,2.99383,570,104
5162,1.43528,359,104
5163,0.49389,167,104
5164,1.44082,379,104
5165,2.29346,475,104
5166,0.0520394,508,104
5167,3.90888,512,104
5168,4.2599,22,104
5169,3.97744,79,104
5170,1.05652,556,104
5171,4.26598,196,104
5172,2.93592,78,104
5173,0.133929,566,104
5174,1.15276,174,104
5175,2.09252,454,104
5176,3.52703,301,104
5177,3.07401,310,104
5178,2.23979,140,104
5179,2.51599,373,104
5180,1.77417,176,104
5181,2.75827,212,104
5182,2.87049,71,104
5183,0.279763,230,104
5184,2.5734,452,104
5185,2.67794,456,104
5186,2.80344,378,104
5187,2.1358,504,104
5188,4.33921,169,104
5189,1.6596,90,104
5190,3.00152,480,104
5191,2.85922,278,104
5192,2.47957,244,104
5193,1.53576,181,104
5194,3.12617,461,104
5195,4.25071,9,104
5196,1.73297,341,104
5197,4.5928,542,104
5198,0.343623,259,104
5199,1.77721,155,104
5200,3.79372,451,104
5201,1.23157,316,105
5202,0.989332,512,105
5203,1.19064,474,105
5204,0.658388,424,105
5205,1.8928,20,105
5206,1.78221,398,105
5207,3.35641,527,105
5208,4.28452,38,105
5209,1.6875,558,105
5210,3.19999,126,105
5211,2.10262,385,105
5212,0.88058,128,105
5213,3.88578,456,105
5214,1.95464,64,105
5215,1.80014,419,105
5216,1.62104,137,105
5217,3.40241,67,105
5218,2.7899,74,105
5219,2.65341,464,105
5220,4.42262,287,105
5221,1.91001,248,105
5222,0.718315,165,105
5223,0.750187,114,105
5224,3.16621,422,105
5225,4.93537,307,105
5226,2.04343,103,105
5227,0.213758,245,105
5228,2.90422,139,105
5229,1.33461,149,105
5230,0.236545,460,105
5231,4.59284,192,105
5232,0.143234,401,105
5233,4.31955,110,105
5234,3.39369,99,105
5235,3.00388,21,105
5236,1.18118,514,105
5237,2.09197,300,105
5238,2.96157,239,105
5239,3.05806,486,105
5240,0.0805365,8,105
5241,0.539805,580,105
5242,1.53797,408,105
5243,3.41461,141,105
5244,3.60097,63,105
5245,0.767904,162,105
5246,0.0513796,193,105
5247,1.76572,247,105
5248,1.68465,454,105
5249,2.0358,266,105
5250,0.56309,255,105
5251,0.578772,126,106
5252,2.97975,82,106
5253,4.40965,411,106
5254,1.20607,160,106
5255,3.78746,355,106
5256,2.24675,143,106
5257,1.81766,393,106
5258,1.3049,120,106
5259,3.67049,483,106
5260,2.35797,162,106
5261,0.104386,301,106
5262,4.95166,40,106
5263,4.78395,547,106
5264,3.21561,429,106
5265,3.66405,269,106
5266,2.41161,190,106
5267,2.6601,34,106
5268,1.97155,440,106
5269,0.109703,107,106
5270,4.30145,514,106
5271,1.46171,9,106
5272,1.22419,533,106
5273,4.58078,585,106
5274,2.671,430,106
5275,4.66378,480,106
5276,4.41799,388,106
5277,4.65645,69,106
5278,4.87548,275,106
5279,2.9256,397,106
5280,0.770339,106,106
5281,2.4082,467,106
5282,0.627311,356,106
5283,4.5574,310,106
5284,2.90974,16,106
5285,0.105096,103,106
5286,2.2152,235,106
5287,3.74655,137,106
5288,1.9088,308,106
5289,0.235899,292,106
5290,3.59231,273,106
5291,3.92439,37,106
5292,1.41247,565,106
5293,4.36355,131,106
5294,1.08965,318,106
5295,1.78317,571,106
5296,1.12265,523,106
5297,1.86343,392,106
5298,4.31941,224,106
5299,3.91837,574,106
5300,2.21254,496,106
5301,1.34501,423,107
5302,1.19877,134,107
5303,4.90126,403,107
5304,1.29364,434,107
5305,2.72487,499,107
5306,0.572142,545,107
5307,2.73483,578,107
5308,3.97942,460,107
5309,0.209689,6,107
5310,4.82538,165,107
5311,4.90474,366,107
5312,3.38009,405,107
5313,0.98183,11,107
5314,2.39575,294,107
5315,3.59396,214,107
5316,0.741208,270,107
5317,3.54698,410,107
5318,2.48586,139,107
5319,4.32458,518,107
5320,2.53043,223,107
5321,0.332257,250,107
5322,4.64045,3,107
5323,2.90056,461,107
5324,3.08325,379,107
5325,2.95568,269,107
5326,2.70881,22,107
5327,4.43731,120,107
5328,2.36897,185,107
5329,1.04283,76,107
5330,0.506162,533,107
5331,0.101475,583,107
5332,0.442494,17,107
5333,1.72655,192,107
5334,2.38022,287,107
5335,0.246362,285,107
5336,4.64372,116,107
5337,0.965603,468,107
5338,4.41471,549,107
5339,4.42099,422,107
5340,3.5976,203,107
5341,4.21848,489,107
5342,4.94882,389,107
5343,2.43843,235,107
5344,2.12416,538,107
5345,1.07863,41,107
5346,3.01391,219,107
5347,0.128729,367,107
5348,2.62564,327,107
5349,3.77796,79,107
5350,0.431339,383,107
5351,3.66629,465,108
5352,2.82689,71,108
5353,3.50422,309,108
5354,3.40184,40,108
5355,4.30642,485,108
5356,0.654225,183,108
5357,3.59488,401,108
5358,0.446995,562,108
5359,4.22712,517,108
5360,2.67882,339,108
5361,4.64643,556,108
5362,0.234792,521,108
5363,4.35555,86,108
5364,4.90761,19,108
5365,4.43329,80,108
5366,3.65564,21,108
5367,2.05187,329,108
5368,4.47026,254,108
5369,4.36854,283,108
5370,0.757304,96,108
5371,1.15969,476,108
5372,0.835694,12,108
5373,2.97818,400,108
5374,3.97899,284,108
5375,4.15304,133,108
5376,0.400971,568,108
5377,4.44207,268,108
5378,1.92166,45,108
5379,1.62003,333,108
5380,2.89272,244,108
5381,3.54889,537,108
5382,0.191759,540,108
5383,3.01007,563,108
5384,4.1293,374,108
5385,4.07956,553,108
5386,0.0314909,353,108
5387,3.77862,230,108
5388,3.37595,344,108
5389,2.96841,114,108
5390,3.27196,337,108
5391,3.23257,13,108
5392,0.893965,396,108
5393,0.367182,474,108
5394,3.65105,170,108
5395,4.04697,91,108
5396,0.757205,332,108
5397,1.96573,297,108
5398,1.59393,479,108
5399,4.13417,122,108
5400,3.88847,97,108
5401,3.60058,179,109
5402,3.84713,461,109
5403,3.59986,93,109
5404,4.84049,241,109
5405,0.320571,492,109
5406,4.30556,542,109
5407,3.9395,465,109
5408,3.43626,362,109
5409,0.983815,468,109
5410,0.791971,160,109
5411,1.33503,450,109
5412,3.55433,431,109
5413,2.23089,111,109
5414,2.67596,206,109
5415,0.213065,131,109
5416,1.18785,328,109
5417,3.89255,17,109
5418,2.95145,399,109
5419,1.94398,325,109
5420,0.210255,112,109
5421,1.0769,400,109
5422,2.11681,293,109
5423,2.23424,134,109
5424,1.99805,158,109
5425,4.90913,280,109
5426,4.52862,231,109
5427,4.0691,256,109
5428,3.21886,557,109
5429,0.0725963,349,109
5430,3.98421,178,109
5431,3.71078,98,109
5432,0.265914,269,109
5433,3.25237,141,109
5434,0.077195,415,109
5435,3.00476,489,109
5436,0.0590007,5,109
5437,0.137048,494,109
5438,0.22015,200,109
5439,1.08864,316,109
5440,2.84895,441,109
5441,1.89868,26,109
5442,2.58585,326,109
5443,0.983373,480,109
5444,3.93439,273,109
5445,3.62759,364,109
5446,0.250154,373,109
5447,1.67224,394,109
5448,2.74332,30,109
5449,2.47114,143,109
5450,3.31554,228,109
5451,4.18804,147,110
5452,3.66557,570,110
5453,0.352284,347,110
5454,1.578,472,110
5455,4.91492,355,110
5456,1.39774,522,110
5457,3.97642,17,110
5458,0.911291,487,110
5459,2.89233,488,110
5460,2.19592,482,110
5461,1.33544,91,110
5462,3.25541,424,110
5463,2.74477,363,110
5464,3.07159,545,110
5465,3.0374,154,110
5466,2.66871,270,110
5467,1.12027,98,110
5468,4.80185,534,110
5469,0.82583,125,110
5470,0.207743,516,110
5471,4.43577,372,110
5472,3.51804,1,110
5473,0.351179,421,110
5474,4.00226,199,110
5475,0.340617,373,110
5476,3.62561,204,110
5477,4.16909,124,110
5478,0.969743,551,110
5479,4.57857,149,110
5480,3.977,41,110
5481,4.234,46,110
5482,4.42725,315,110
5483,0.917746,183,110
5484,4.99309,439,110
5485,1.74748,576,110
5486,1.6635,384,110
5487,4.98638,408,110
5488,2.65114,101,110
5489,0.661676,267,110
5490,0.866336,509,110
5491,4.27196,323,110
5492,0.583917,490,110
5493,0.706236,557,110
5494,0.658525,423,110
5495,4.85959,30,110
5496,1.57438,186,110
5497,1.53562,52,110
5498,0.527532,169,110
5499,2.47304,14,110
5500,4.42888,530,110
5501,0.962818,54,111
5502,0.990389,531,111
5503,4.83009,512,111
5504,0.117322,131,111
5505,0.553266,187,111
5506,2.53514,513,111
5507,3.74717,579,111
5508,2.74198,16,111
5509,3.1147,218,111
5510,1.83143,323,111
5511,2.79085,373,111
5512,3.57696,435,111
5513,4.69023,259,111
5514,1.28244,449,111
5515,1.03349,558,111
5516,1.64566,61,111
5517,2.61224,77,111
5518,4.36291,320,111
5519,4.3402,559,111
5520,1.43075,465,111
